婺	wu4	beautiful	[Add example]
绱	shang4	[Add meaning]	[Add example]
瓯	ou1	bowl/cup	[Add example]
旃	zhan1	felt/silken banner	[Add example]
锶	si1	strontium	[Add example]
酩	ming3	[Add meaning]	[Add example]
恹	yan1	contented/peaceful	[Add example]
逶	wei1	winding, curving/swagger	[Add example]
缦	man4	plain thin silk/slow/unadorned	[Add example]
鸹	gua1	the crow	[Add example]
螟	ming2	Heliothus armigera	[Add example]
菟	tu4/tu2	dodder/cuscuta	[Add example]
阗	tian2	fill up/rumbling sound	[Add example]
濉	sui1	name of a river	[Add example]
篑	kui4	basket for carrying soil	[Add example]
醪	lao2	wine or liquor with sediment	[Add example]
鲛	jiao1	shark	[Add example]
讦	jie2	accuse/pry	[Add example]
媪	ao3	old woman	[Add example]
邬	wu1	(surname)/ancient place name	[Add example]
殇	shang1	die prematurely	[Add example]
鄯	shan4	name of a district in Xinjiang	[Add example]
芡	qian4	Euryale ferox	[Add example]
嫠	li2	widow	[Add example]
肼	jing3	[Add meaning]	[Add example]
峤	jiao4/qiao2	highest peak	[Add example]
矽	xi1	[Add meaning]	[Add example]
讧	hong4	[Add meaning]	[Add example]
掼	guan4	fling/smash	[Add example]
焖	men4	cook in a covered vessel	[Add example]
愆	qian1	fault/transgression	[Add example]
聩	kui4	born deaf/deaf	[Add example]
岘	xian4	steep hill	[Add example]
靛	dian4	indigo pigment	[Add example]
菖	chang1	calamus	[Add example]
卟	bu3	[Add meaning]	[Add example]
姒	si4	(surname)/wife of older brother	[Add example]
杷	pa2	loquat	[Add example]
砉	hua1	[Add meaning]	[Add example]
袢	pan4	[Add meaning]	[Add example]
蚋	rui4	(mosquito)/Simulia lugubris/blackfly	[Add example]
笳	jia1	whistle made of reed	[Add example]
挈	qie4	pull out/take family along	[Add example]
關	guan1	[Add meaning]	[Add example]
踽	ju3	hunchbacked/walk alone	[Add example]
黾	min3/mian3	toad	[Add example]
麼	ma2	[Add meaning]	[Add example]
侩	kuai4	broker	[Add example]
凫	fu2	mallard/Anas platyrhyncha	[Add example]
诔	lei3	eulogize the dead/eulogy	[Add example]
郯	tan2	(surname)/name of an ancient city	[Add example]
韪	wei3	correct/right	[Add example]
挲	suo1	feel/to fondle	[Add example]
笪	da2	(surname)/rough bamboo mat	[Add example]
鼋	yuan2	sea turtle	[Add example]
莜	you2	[Add meaning]	[Add example]
風	feng1	[Add meaning]	[Add example]
菅	jian1	(grass)/Themeda forsbali	[Add example]
嵊	sheng4	name of a district in Zhejiang	[Add example]
裢	lian2	pouch hung from belt	[Add example]
趿	ta1	[Add meaning]	[Add example]
箸	zhu4	chopsticks	[Add example]
莴	wo1	(lettuce)/Lactuca sativa	[Add example]
莠	you3	Setaria viridis/vicious	[Add example]
阌	wen2	wen xiang, Henan province	[Add example]
旯	la2	[Add meaning]	[Add example]
圜	huan2/yuan2	circle/encircle, circle/round	[Add example]
涪	fu2	name of a river	[Add example]
赍	ji1	[Add meaning]	[Add example]
柞	zuo4/zha4	oak/Quercus serrata	[Add example]
嗍	suo1	[Add meaning]	[Add example]
囵	lun2	complete	[Add example]
榧	fei3	Torreya nucifera	[Add example]
裰	duo1	[Add meaning]	[Add example]
笾	bian1	basket for fruits	[Add example]
簟	dian4	fine woven grass mat	[Add example]
跎	tuo2	stumble	[Add example]
巽	xun4	a sign in the trigram/obey	[Add example]
曷	he2	why/how/when/what/where	[Add example]
逖	ti4	far	[Add example]
骓	zhui1	(surname)/piebald	[Add example]
绔	ku4	[Add meaning]	[Add example]
枋	fang1	Santalum album	[Add example]
镒	yi4	abrasion/gold-20 taels in weight	[Add example]
魃	ba2	drought demon	[Add example]
餮	tie4	gluttonous	[Add example]
讵	ju4	how (interj. of surprise)	[Add example]
乜	mie1/nie4	squint	[Add example]
鄢	yan1	(surname)/name of a feudal state	[Add example]
瑭	tang2	(jade)	[Add example]
踅	chi4/xue2	walk with one leg, to walk around/turn back midway	[Add example]
馓	san3	[Add meaning]	[Add example]
蟛	peng2	(land-crab)/grapsus sp.	[Add example]
鳟	zun1	[Add meaning]	[Add example]
荛	rao2	fuel/grass	[Add example]
菬	qiao2	[Add meaning]	[Add example]
忪	zhong1/song1	restless/agitated	[Add example]
阍	hun1	door-keeper	[Add example]
姹	cha4	[Add meaning]	[Add example]
纰	pi1	error/carelessness/spoiled silk	[Add example]
桉	an1	eucalyptus globulus	[Add example]
氪	ke4	krypton	[Add example]
氘	dao1	deuterium	[Add example]
垅	long3	[Add meaning]	[Add example]
郃	xia2	[Add meaning]	[Add example]
汊	cha4	branching stream	[Add example]
娉	ping1	graceful	[Add example]
纡	yu1	(surname)/cord/twist	[Add example]
缟	gao3	plain white silk	[Add example]
旮	ga1	[Add meaning]	[Add example]
镢	jue2	[Add meaning]	[Add example]
傈	li4	[Add meaning]	[Add example]
堋	peng2	target in archery	[Add example]
蔺	lin4	juncus effusus	[Add example]
庥	xiu1	protection/shade	[Add example]
枥	li4	stable	[Add example]
腭	e4	[Add meaning]	[Add example]
鹕	hu2	pelican	[Add example]
笮	ze2	board under tiles on roof/narrow	[Add example]
髂	qia4	[Add meaning]	[Add example]
魍	wang3	elf/sprite	[Add example]
缁	zi1	Buddhists/black silk/dark	[Add example]
槊	shuo4	long lance	[Add example]
跞	li4	move/walk	[Add example]
醚	mi2	ether	[Add example]
吒	zha4	upbraid	[Add example]
枳	zhi3	(orange)/hedge thorn	[Add example]
搿	ge2	to hug	[Add example]
鹧	zhe4	partridge/Francolinus chinensis	[Add example]
蜍	chu2	Bufo vulgaris/toad	[Add example]
舻	lu2	bow of ship	[Add example]
鏊	ao4	[Add meaning]	[Add example]
禳	rang2	sacrifice for avoiding calamity	[Add example]
蒺	ji2	Tribulus terrestris	[Add example]
钹	bo2	cymbals	[Add example]
蜢	meng3	grasshopper	[Add example]
鬻	yu4	vend	[Add example]
珩	heng2	top gem of pendant from girdle	[Add example]
卮	zhi1	goblet	[Add example]
垭	ya4/ya1	character used in place names	[Add example]
苄	bian4	[Add meaning]	[Add example]
苕	tiao2	Teocoma grandiflora	[Add example]
菀	wan3	luxuriance of growth	[Add example]
骠	piao4/biao1	white horse	[Add example]
袷	jia2	lined	[Add example]
跹	xian1	manner of dancing/walk around	[Add example]
瘘	lou4	[Add meaning]	[Add example]
騔	ge2	[Add meaning]	[Add example]
論	lun4	[Add meaning]	[Add example]
磬	qing4	musical stone	[Add example]
缶	fou3	pottery	[Add example]
笸	po3	flat basket-tray	[Add example]
鸷	zhi4	birds of prey	[Add example]
頭	tou2	[Add meaning]	[Add example]
芰	ji4	Trapa natans/water caltrop	[Add example]
蕲	qi2	(herb)/implore/pray/place name	[Add example]
阆	lang2	[Add meaning]	[Add example]
纨	wan2	white/white silk	[Add example]
琮	cong2	(surname)/octagonal jade badge	[Add example]
牦	mao2	[Add meaning]	[Add example]
砩	fei4/fu2	dam up water with rocks, name of a stone	[Add example]
蠲	juan1	bright/glow-worm/remit taxes	[Add example]
锒	lang2	chain/ornament	[Add example]
锕	a1	[Add meaning]	[Add example]
郓	yun4	place name	[Add example]
妯	zhou2	wives of brothers	[Add example]
驷	si4	team of 4 horses	[Add example]
鹩	liao2	eastern wren	[Add example]
舢	shan1	sampan	[Add example]
趸	dun3	wholesale	[Add example]
證	zheng4	[Add meaning]	[Add example]
養	yang3	[Add meaning]	[Add example]
芫	yuan2	daphne genkwa	[Add example]
嗉	su4	crop (of bird), crop of a bird/fat	[Add example]
蠊	lian2	cockroach	[Add example]
笊	zhao4	loosely woven bamboo ladle	[Add example]
莸	you2	Caryopteris divaricata	[Add example]
饴	yi2	syrup	[Add example]
阃	kun3	door to women's room/threshold	[Add example]
浯	wu2	[Add meaning]	[Add example]
枇	pi2	loquat	[Add example]
焱	yan4	flames	[Add example]
铆	mao3	riveting	[Add example]
擤	xing3	blow nose	[Add example]
柢	di3	foundation/root	[Add example]
醢	hai3	minced meat/pickled meat	[Add example]
呲	ci1	[Add meaning]	[Add example]
崾	yao3	[Add meaning]	[Add example]
溆	xu4	name of a river	[Add example]
潴	zhu1	pool/pond	[Add example]
牖	you3	enlighten/lattice window	[Add example]
硪	wo4	[Add meaning]	[Add example]
碓	dui4	pestle/pound with a pestle	[Add example]
鹆	yu4	mynah	[Add example]
鬣	lie4	bristles/mane	[Add example]
堀	ku1	cave/hole	[Add example]
帙	zhi4	(surname)/book cover	[Add example]
雱	pang1	[Add meaning]	[Add example]
須	xu1	[Add meaning]	[Add example]
進	jin4	[Add meaning]	[Add example]
诎	qu1	[Add meaning]	[Add example]
獐	zhang1	river deer/roebuck	[Add example]
桁	heng2	pole plate/purlin/ridge-pole	[Add example]
蛱	jia2	butterfly	[Add example]
鳏	guan1	widower	[Add example]
郴	chen1	name of a district in Hunan	[Add example]
幂	mi4	power (math.term)	[Add example]
箝	qian2	pliers/pincers/to clamp	[Add example]
僳	su4	Lisu (ethnic group)	[Add example]
疝	shan4	hernia	[Add example]
茴	hui2	fennel	[Add example]
揶	ye2	gesticulate/play antics	[Add example]
呦	you1	bleating of the deer	[Add example]
嗌	ai4	[Add meaning]	[Add example]
囹	ling2	prison	[Add example]
螈	yuan2	salamander/newt/Diemyelilus pyrogaster	[Add example]
脲	niao4	[Add meaning]	[Add example]
镊	nie4	forceps/to nip	[Add example]
锑	ti1	antimony	[Add example]
胨	dong4	[Add meaning]	[Add example]
膈	ge2	diaphragm	[Add example]
痼	gu4	obstinate disease	[Add example]
鳊	bian1	[Add meaning]	[Add example]
赅	gai1	(surname)/include in/prepare	[Add example]
贽	zhi4	gifts to superiors	[Add example]
處	chu4	[Add meaning]	[Add example]
苤	pie3	Brassica campestris subsp. rapa	[Add example]
峄	yi4	name of hills in Shandong	[Add example]
桡	rao2	[Add meaning]	[Add example]
雎	ju1	(fish hawk)/osprey	[Add example]
鲋	fu4	silver carp	[Add example]
鞫	ju1	[Add meaning]	[Add example]
鼬	you4	weasel, mustela itatis	[Add example]
獯	xun1	name of a tribe	[Add example]
昀	yun2	sun light/used in personal name	[Add example]
痍	yi2	bruise/sores	[Add example]
蟊	mao2	Spanish fly/grain-eating grub	[Add example]
鞴	bei4	[Add meaning]	[Add example]
疖	jie2/jie1	pimple, sore, boil	[Add example]
熘	liu1	[Add meaning]	[Add example]
乇	tuo1	[Add meaning]	[Add example]
羸	lei2	entangled/lean	[Add example]
嵴	ji2	[Add meaning]	[Add example]
栀	zhi1	gardenia	[Add example]
槲	hu2	oak/Quercus dentata	[Add example]
炝	qiang4	[Add meaning]	[Add example]
炷	zhu4	candlewick/incense stick	[Add example]
硐	dong4	[Add meaning]	[Add example]
锸	cha1	[Add meaning]	[Add example]
鹂	li2	Chinese oriole	[Add example]
裾	ju1	garment	[Add example]
侪	chai2	a class/a company/companion	[Add example]
診	zhen3	[Add meaning]	[Add example]
調	diao4	[Add meaning]	[Add example]
珐	fa4	enamel ware/cloisonne ware	[Add example]
縯	yin3	[Add meaning]	[Add example]
哔	bi4	beiges/serge	[Add example]
屙	e1	defecate	[Add example]
旆	pei4	pennant/streamer	[Add example]
佰	bai3	(complicated form of) hundred (used to avoid fraud)	[Add example]
僦	jiu4	hire/to rent	[Add example]
牯	gu3	bullock/cow	[Add example]
钪	kang4	scandium	[Add example]
掾	yuan4	official	[Add example]
針	zhen1	[Add meaning]	[Add example]
仟	qian1	thousand	[Add example]
圮	pi3	destroyed/injure	[Add example]
芟	shan1	cut down/mow/scythe	[Add example]
崃	lai2	name of a mountain in Sichuan	[Add example]
廪	lin3	government granary	[Add example]
擘	bo4	thumb/break/tear/pierce/split/to analyze	[Add example]
笱	gou3	basket for trapping fish	[Add example]
跗	fu1	instep/tarsus	[Add example]
鲅	ba4	[Add meaning]	[Add example]
硷	jian3	base (chem.)/soda/alkali	[Add example]
苎	zhu4	Boehmeria nivea	[Add example]
匏	pao2	bottle gourd/Lagenaria vulgaris	[Add example]
嗾	sou3	to urge on/incite	[Add example]
圄	yu3	imprison	[Add example]
彀	gou4	enough	[Add example]
粳	jing1	[Add meaning]	[Add example]
卣	you3	wine container	[Add example]
勐	meng3	[Add meaning]	[Add example]
掴	guo2	to slap	[Add example]
涑	su4	name of a river	[Add example]
浞	zhuo2	[Add meaning]	[Add example]
玳	dai4	tortoise shell/turtle	[Add example]
愍	min3	pity/sympathize	[Add example]
畛	zhen3	border/boundary/field-path	[Add example]
赧	nan3	blush	[Add example]
貉	hao2/he2/mo4	badger-like animal, badger-like animal, name of a wild tribe/silent	[Add example]
擀	gan3	[Add meaning]	[Add example]
湫	jiao3/qiu1	marsh	[Add example]
逦	li3	winding	[Add example]
椴	duan4	Hibiscus syriacus	[Add example]
铄	shuo4	bright/melt/fuse (metal)	[Add example]
箧	qie4	portfolio/trunk	[Add example]
刖	yue4	cut off the feet as punishment	[Add example]
鲮	ling2	pangolin/Manis pentadactylata	[Add example]
訇	hong1	(surname)/sound of a crash	[Add example]
茱	zhu1	cornelian cherry	[Add example]
啖	dan4	eat/taste/entice (with a bait)	[Add example]
悭	qian1	stingy	[Add example]
愀	qiao3	change countenance/worry	[Add example]
朐	qu2	(surname)	[Add example]
畈	fan4	field/farm	[Add example]
鹨	liu4	[Add meaning]	[Add example]
蛘	yang2	[Add meaning]	[Add example]
佶	ji2	difficult to pronounce	[Add example]
缃	xiang1	light yellow color	[Add example]
晟	sheng4	brightness of sun/splendor	[Add example]
鲱	fei1	[Add meaning]	[Add example]
凼	dang4	[Add meaning]	[Add example]
苴	ju1	(hemp)/(surname)/sack cloth	[Add example]
颛	zhuan1	(surname)/good/simple	[Add example]
厍	she4	(surname)	[Add example]
匚	fang1/qu1	box/basket	[Add example]
徉	yang2	walk back and forth	[Add example]
洙	zhu1	(surname)/name of a river	[Add example]
氡	dong1	radon	[Add example]
胗	zhen1	gizzard	[Add example]
癯	qu2	[Add meaning]	[Add example]
鞒	qiao2	[Add meaning]	[Add example]
锆	gao4	zirconium	[Add example]
佤	wa3	Kawa	[Add example]
錢	qian2	[Add meaning]	[Add example]
飲	yin3	[Add meaning]	[Add example]
細	xi4	[Add meaning]	[Add example]
勰	xie2	harmonious	[Add example]
钺	yue4	battle-axe	[Add example]
繇	yao2/you2/zhou4	folk-song/forced labor, cause/means, interpretations of the trigrams	[Add example]
螭	chi1	hornless dragon	[Add example]
嵬	wei2	rocky	[Add example]
轸	zhen3	d (11th)/strongly (as of emotion)	[Add example]
肟	wo4	[Add meaning]	[Add example]
肫	zhun1	gizzard	[Add example]
邨	cun1	[Add meaning]	[Add example]
瘿	ying3	goiter/knob on tree	[Add example]
仞	ren4	(measure)	[Add example]
奁	lian2	bridal trousseau	[Add example]
宄	gui3	traitor	[Add example]
轳	lu2	windlass	[Add example]
熳	man4	to spread	[Add example]
睇	di4	look down upon	[Add example]
钼	mu4	molybdenum	[Add example]
蝼	lou2	mole-cricket/Gryllotalpa africona	[Add example]
跆	tai2	trample	[Add example]
樗	chu1	simarubaceae	[Add example]
鲰	zou1	(surname)/minnows/small fish	[Add example]
節	jie1	[Add meaning]	[Add example]
诶	ei1	[Add meaning]	[Add example]
薜	bi4	Ficus pumila	[Add example]
铧	hua2	ploughshare/spade	[Add example]
裥	jian3	[Add meaning]	[Add example]
榇	chen4	Sterculia plantanifolia/coffin	[Add example]
馃	guo3	[Add meaning]	[Add example]
術	shu4	[Add meaning]	[Add example]
蹚	tang1	[Add meaning]	[Add example]
怄	ou4	annoyed	[Add example]
寤	wu4	awake from sleep	[Add example]
缗	min2	cord/fishing-line/string of coins	[Add example]
硗	qiao1	stony soil	[Add example]
碡	du2/zhou2	stone roller	[Add example]
矬	cuo2	short/dwarfish	[Add example]
鸱	chi1	scops owl	[Add example]
虺	hui1/hui3	sick/with no ambition, poisonous snakes	[Add example]
糅	rou2	mix	[Add example]
雠	chou2	enmity/feud	[Add example]
帑	tang3	treasury	[Add example]
镧	lan2	lanthanum	[Add example]
埙	xun1	ancient porcelain wind-instrument	[Add example]
啁	zhou1	twittering of birds	[Add example]
悒	yi4	anxiety/worry	[Add example]
犍	jian1	bullock	[Add example]
硌	ge4	[Add meaning]	[Add example]
锩	juan4/juan3	to bend iron	[Add example]
虿	chai4	(scorpion)/an insect	[Add example]
蛑	mou2	marine crab	[Add example]
艉	wei3	[Add meaning]	[Add example]
钅	jin1	[Add meaning]	[Add example]
咴	hui1	[Add meaning]	[Add example]
筮	shi4	divine by stalk	[Add example]
艏	shou3	[Add meaning]	[Add example]
糁	san3/shen1	to mix (of powders)	[Add example]
鼍	tuo2	large water lizard	[Add example]
肄	yi4	descendants/distress/practice	[Add example]
籴	di2	buy up (grain)	[Add example]
骜	ao4	a noble steed/untamed	[Add example]
砻	long2	grind/mill	[Add example]
蜮	yu4	mythical creature/toad/worm	[Add example]
龀	chen4	replace the milk teeth	[Add example]
黢	qu1	[Add meaning]	[Add example]
劢	mai4	put forth effort	[Add example]
腫	zhong3	[Add meaning]	[Add example]
耪	pang3	to weed	[Add example]
鬯	chang4	sacrificial spirit	[Add example]
畚	ben3	a basket or pan used for earth/manure etc	[Add example]
觳	hu2	(measure)/frightened	[Add example]
稞	ke1	(wheat)	[Add example]
鹁	bo2	woodpidgeon	[Add example]
鲲	kun1	sea-monster/young of fishes	[Add example]
稱	cheng1	[Add meaning]	[Add example]
捌	ba1	complicated form of the numeral eight/split	[Add example]
菔	fu2	turnip	[Add example]
獬	xie4	(mythical animal)	[Add example]
柘	zhe4	Cudrania triloba	[Add example]
娆	rao2/rao3	graceful, disturbance	[Add example]
篪	chi2	bamboo flute with 8 holes	[Add example]
鲀	tun2	[Add meaning]	[Add example]
谰	lan2	make a false charge	[Add example]
孬	nao1	[Add meaning]	[Add example]
伥	chang1	groping/rash/reckless	[Add example]
谇	sui4	abuse	[Add example]
鄄	juan4	name of a district in Shandong	[Add example]
狎	xia2	be intimate with	[Add example]
闫	yan2	(surname)	[Add example]
滟	yan4	tossing of billows	[Add example]
齑	ji1	fragment/spices	[Add example]
遒	qiu2	consolidate/end/strong	[Add example]
磔	zhe2	tearing off limbs as punishment	[Add example]
聃	dan1	ears without rim	[Add example]
綦	qi2	dark gray/superlative/variegated	[Add example]
鲡	li2	[Add meaning]	[Add example]
蔻	kou4	[Add meaning]	[Add example]
泠	ling2	(surname)/sound of water flowing	[Add example]
砗	che1	Tridacna gigas	[Add example]
钕	nu:3/nv3	neodymium	[Add example]
镫	deng4	stirrup	[Add example]
菹	zu1	[Add meaning]	[Add example]
胂	shen4	arsine	[Add example]
煅	duan4	[Add meaning]	[Add example]
煸	bian1	[Add meaning]	[Add example]
螯	ao2	nippers/claw (of crab)/chela/pincers/Astacus fluviatilis	[Add example]
躅	zhu2	[Add meaning]	[Add example]
鲠	geng3	blunt/fish bones/unyielding	[Add example]
佥	qian1	all	[Add example]
罘	fu2	place name	[Add example]
嶝	deng4	path leading up a mountain	[Add example]
適	shi4	[Add meaning]	[Add example]
坨	tuo2	lump/spherical substance	[Add example]
菽	shu1	[Add meaning]	[Add example]
哞	mou1	moo (sound made by cow)	[Add example]
徜	chang2	sit cross-legged/walk back and forth	[Add example]
慊	qian4/qie4	dissatisfied, contented	[Add example]
洳	ru4	[Add meaning]	[Add example]
渑	sheng2/mian3	name of a river in Shandong	[Add example]
灞	ba4	name of a river	[Add example]
盍	he2	why not	[Add example]
钋	po1	polonium	[Add example]
鸫	dong1	thrush/Tardus fuscatus	[Add example]
